legislature,session,vote_num,date,vote_type,title,deputy_name,group,vote
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,VARCHI MARIA CAROLINA,FDI,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,VIETRI IMMA,FDI,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,VINCI GIANLUCA,FDI,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,VOLPI ANDREA,FDI,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZAN ALESSANDRO,PD-IDP,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZANELLA LUANA,AVS,Contrario
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZARATTI FILIBERTO,AVS,Contrario
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZIELLO EDOARDO,LEGA,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZINGARETTI NICOLA,PD-IDP,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZINZI GIANPIERO,LEGA,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZOFFILI EUGENIO,LEGA,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZUCCONI RICCARDO,FDI,Favorevole
19,8,1,9/11/2022,Votazione nominale n.1,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ZURZOLO IMMACOLATA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AIELLO DAVIDE,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ALBANO LUCIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ALIFANO ENRICA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ALMICI CRISTINA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AMATO GAETANO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AMBROSI ALESSIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AMENDOLA VINCENZO,PD-IDP,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AMICH ENZO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AMORESE ALESSANDRO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ANDREUZZA GIORGIA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ANGELUCCI ANTONIO,LEGA,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ANTONIOZZI ALFREDO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,APPENDINO CHIARA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ARRUZZOLO GIOVANNI,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ASCANI ANNA,PD-IDP,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,ASCARI STEFANIA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,AURIEMMA CARMELA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BAGNAI ALBERTO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BAGNASCO ROBERTO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BAKKALI OUIDAD,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BALDELLI ANTONIO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BALDINO VITTORIA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BARABOTTI ANDREA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BARBAGALLO ANTHONY EMANUELE,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BARELLI PAOLO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BARZOTTI VALENTINA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BATTILOCCHIO ALESSANDRO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BATTISTONI FRANCESCO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BELLOMO DAVIDE,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BELLUCCI MARIA TERESA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BENIGNI STEFANO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BENVENUTI GOSTOLI STEFANO MARIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BENVENUTO ALESSANDRO MANUEL,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BENZONI FABRIZIO,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BERGAMINI DAVIDE,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BERGAMINI DEBORAH,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BERRUTO MAURO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BICCHIELLI PINO,NM-M-C,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BIGNAMI GALEAZZO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BILLI SIMONE,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BISA INGRID,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BITONCI MASSIMO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BOF GIANANGELO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BOLDRINI LAURA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BONAFE' SIMONA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BONELLI ANGELO,AVS,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BONETTI ELENA,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BONIFAZI FRANCESCO,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BORDONALI SIMONA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BORRELLI FRANCESCO EMILIO,AVS,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BOSCHI MARIA ELENA,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BOSSI UMBERTO,LEGA,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BRAGA CHIARA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BRAMBILLA MICHELA VITTORIA,M-ALT,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BRUNO RAFFAELE,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BRUZZONE FRANCESCO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,BUONGUERRIERI ALICE,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAFIERO DE RAHO FEDERICO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAIATA SALVATORE,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CALDERONE TOMMASO ANTONINO,FI-PPE,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CALOVINI GIANGIACOMO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CANDIANI STEFANO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CANGIANO GEROLAMO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CANNATA GIOVANNI LUCA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CANNIZZARO FRANCESCO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CANTONE LUCIANO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAPARVI VIRGINIO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAPPELLACCI UGO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAPPELLETTI ENRICO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARAMANNA GIANLUCA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARAMIELLO ALESSANDRO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARE' NICOLA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARETTA MARIA CRISTINA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARFAGNA MARIA ROSARIA,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARLONI MIRCO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARMINA IDA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAROPPO ANDREA,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAROTENUTO DARIO,M5S,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CARRA' ANASTASIO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CASASCO MAURIZIO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CASO ANTONIO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CASTIGLIONE GIUSEPPE,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CASU ANDREA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CATTANEO ALESSANDRO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CATTOI VANESSA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAVANDOLI LAURA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CAVO ILARIA,NM-M-C,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CECCHETTI FABRIZIO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CENTEMERO GIULIO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CERRETO MARCO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CESA LORENZO,NM-M-C,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CHERCHI SUSANNA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CHIESA PAOLA MARIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CIABURRO MONICA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CIANCITTO FRANCESCO MARIA SALVATORE,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CIANI PAOLO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CIOCCHETTI LUCIANO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CIRIELLI EDMONDO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COIN DIMITRI,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COLOMBO BEATRIZ,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COLOSIMO CHIARA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COLUCCI ALESSANDRO,NM-M-C,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COLUCCI ALFONSO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COMAROLI SILVANA ANDREINA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COMBA FABRIZIO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CONGEDO SAVERIO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CONTE GIUSEPPE,M5S,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COPPO MARCELLO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CORTELAZZO PIERGIORGIO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COSTA ENRICO,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,COSTA SERGIO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CRIPPA ANDREA,LEGA,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CUPERLO GIANNI,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,CURTI AUGUSTO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,D'ALESSIO ANTONIO,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,D'ALFONSO LUCIANO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,D'ATTIS MAURO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,D'ORSO VALENTINA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DALLA CHIESA RITA,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DARA ANDREA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE BERTOLDI ANDREA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE CORATO RICCARDO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE LUCA PIERO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE MARIA ANDREA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE MICHELI PAOLA,PD-IDP,Non ha partecipato
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE MONTE ISABELLA,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DE PALMA VITO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DEIDDA SALVATORE,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DEL BARBA MAURO,AIV-RE,In missione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DELL'OLIO GIANMAURO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DELLA VEDOVA BENEDETTO,M-+EUR,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DELMASTRO DELLE VEDOVE ANDREA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI BIASE MICHELA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI GIUSEPPE ANDREA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI LAURO CARMEN,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI MAGGIO GRAZIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI MATTINA SALVATORE MARCELLO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DI SANZO CHRISTIAN DIEGO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DONDI DANIELA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DONNO LEONARDO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DONZELLI GIOVANNI,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,DORI DEVIS,AVS,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,EVI ELEONORA,AVS,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FARAONE DAVIDE,AIV-RE,Astensione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FASCINA MARTA ANTONIA,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FASSINO PIERO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FEDE GIORGIO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FENU EMILIANO,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FERRANTE TULLIO,FI-PPE,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FERRARI SARA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FERRO WANDA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FILINI FRANCESCO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FITTO RAFFAELE,FDI,In missione
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FONTANA ILARIA,M5S,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FORATTINI ANTONELLA,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FORMENTINI PAOLO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FORNARO FEDERICO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FOSSI EMILIANO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FOTI TOMMASO,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FRASSINETTI PAOLA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FRASSINI REBECCA,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FRATOIANNI NICOLA,AVS,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FRENI FEDERICO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FRIJIA MARIA GRAZIA,FDI,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FURFARO MARCO,PD-IDP,Contrario
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,FURGIUELE DOMENICO,LEGA,Favorevole
19,8,2,9/11/2022,Votazione nominale n.2,del9/11/2022seduta n.8presieduta daMULE' GIORGIO,GADDA MARIA CHIARA,AIV-RE,Astensione
